ISU World Figure Skating Championships 2008,,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
3 3Lo  5.00 -3.00 -3 -3 -3,-3,-3 -3 -3 -3,-3,-3 -3 -3,,2.00,
4 SpSq4  3.40  0.57 1 1 0,1,0 1 2 0,1,0 0 0,,3.97,
5 FCSp2  2.00  0.50 1 1 0,1,1 1 1 1,1,1 1 1,,2.50,
6 3Lz+1T  7.04 x -2.00 -1 -2 -2,-2,-3 -2 -2 -1,-2,-2 -2 -1,,5.04,
7 3Lo<+2T  3.08 x -0.77 -2 -3 -2,-2,-3 -3 -3 -1,-2,-2 -3 -2,,2.31,
8 3T  4.40 x  0.00 0 0 0,0,0 0 0 0,0,0 0 0,,4.40,
9 2A<+1T+1T  1.76 x -0.46 -2 -3 -3,0,-3 -2 -3 -1,-2,-2 -3 -2,,1.30,
10 FSSp2  2.00  0.00 0 0 0,0,0 0 0 0,0,-2 0 0,,2.00,
11 SlSt1  1.80  0.00 0 0 0,0,0 0 0 0,0,0 0 0,,1.80,
12 CCoSp2  2.50  0.07 0 0 0,0,1 0 0 0,1,0 0 0,,2.57,
13 CoSp2  2.10  0.14 0 1 0,0,0 0 1 0,1,0 0 0,,2.24,
46.58,,,,,,39.20,
Program Components Factor,,,,,,,
Skating Skills  1.60 5.00 4.50 4.50,4.75,4.50 5.25 5.00 4.75,5.50,4.75 4.50 4.75,,4.71,
Transition / Linking Footwork  1.60 4.50 4.00 2.75,4.25,3.75 4.25 4.50 4.50,4.75,4.25 4.25 4.75,,4.21,
Performance / Execution  1.60 4.75 4.50 3.75,4.50,4.25 4.75 4.75 4.50,5.25,4.50 4.25 5.00,,4.50,
Choreography / Composition  1.60 4.50 4.00 3.75,4.25,4.00 5.00 4.25 4.50,5.00,4.50 4.50 4.75,,4.29,
Interpretation  1.60 4.50 4.00 3.50,4.00,3.75 4.75 4.50 4.50,5.25,4.25 4.50 5.00,,4.21,
Judges Total Program Component Score (factored),,,,,,35.08,
Deductions: Falls: -1.00,,,,,,-1.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2008,,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,Total Total,,,Total,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,,+,-,
23 Melinda Sherilyn WANG TPE,,71.35  37.41,,35.94,,2.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 3F  5.50 -0.29 0 0 -1,0,-1 0 0 0,0,-1 0,0,5.21,
2 3Lz e  6.00 -3.00 -3 -3 -3,-3,-3 -3 -3 -3,-3,-3 -3,-3,3.00,Info
3 3T+2T  5.30  0.14 0 0 -1,1,0 0 0 0,0,0 1,0,5.44,
4 2A  3.50 -0.80 -1 -1 -1,-1,-1 0 -1 0,-1,-2 -1,-1,2.70,
5 CoSp4  3.00  0.00 0 1 0,-1,0 0 0 0,0,0 0,-1,3.00,
6 SpSq4  3.40  0.43 1 1 0,1,0 1 0 1,0,0 1,0,3.83,
7 3T  4.40 x -3.00 -3 -3 -3,-3,-3 -3 -3 -3,-3,-3 -3,-3,1.40,
8 2A  3.85 x -0.91 -1 -1 -2,-1,-1 -1 -1 0,-1,-2 -1,-1,2.94,
9 2Lo  1.65 x  0.00 0 0 -1,1,0 0 0 0,0,0 0,0,1.65,
10 CCoSp2  2.50  0.00 0 0 0,0,0 0 0 0,0,0 1,0,2.50,
11 FSSp2  2.00  0.00 0 0 0,0,0 0 0 0,0,-1 0,0,2.00,
12 SlSt1  1.80  0.14 0 1 0,0,0 0 1 0,0,1 0,0,1.94,
13 LSp2  1.80  0.00 0 0 -1,0,0 0 0 0,0,1 0,0,1.80,
44.70,,,,,,37.41,
Program Components Factor,,,,,,,
Skating Skills  1.60 4.75 4.25 3.50,4.25,4.50 4.75 4.75 5.00,5.00,4.75 4.50,4.50,4.54,
Transition / Linking Footwork  1.60 4.25 4.25 2.75,4.25,4.00 4.75 4.25 4.50,4.75,4.50 4.25,4.25,4.25,
Performance / Execution  1.60 4.50 5.00 3.25,4.50,5.00 5.00 4.50 4.75,5.00,4.50 4.50,4.75,4.64,
Choreography / Composition  1.60 4.50 4.75 3.25,4.50,4.75 5.25 4.25 4.50,5.25,4.75 4.25,4.50,4.54,
Interpretation  1.60 4.50 4.75 3.00,4.00,4.50 5.25 4.50 4.75,5.25,4.75 4.50,4.75,4.50,
Judges Total Program Component Score (factored),,,,,,35.94,
Deductions: Falls: -2.00,,,,,,-2.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
Printed: 20.03.2008 22:28:28,,,,,,,
